 PF10417	PF10417
 PF11621	PF07678
 PF05992	PF05992
 PF01547	PF00041
 PF01547	PF01547
 PF01547	PF13416
 PF01547	PF01043
 PF01547	PF16878
 PF01547	PF06003
 PF01547	PF05076
 PF01547	PF12470
 PF01547	PF16619
 PF01547	PF03567
 PF01547	PF01387
 PF01547	PF00899
 PF01547	PF20144
 PF01547	PF08294
 PF01547	PF00429
 PF01547	PF00089
 PF01547	PF05254
 PF01547	PF07686
 PF01547	PF11386
 PF01547	PF00400
 PF01547	PF00397
 PF01547	PF08817
 PF01547	PF16583
 PF01547	PF00100
 PF13531	PF13531
 PF00497	PF00497
 PF00497	PF01464
 PF00496	PF00496
 PF13343	PF13343
 PF13416	PF13416
 PF13416	PF07686
 PF05982	PF05982
 PF16709	PF17684
 PF17684	PF17684
 PF16712	PF16712
 PF17200	PF17200
 PF17203	PF17203
 PF16736	PF16736
 PF11418	PF11418
 PF02023	PF02023
 PF02404	PF00047
 PF02404	PF02404
 PF09856	PF09856
 PF02630	PF02630
 PF05483	PF05483
 PF02036	PF02036
 PF13530	PF13530
 PF05229	PF05229
 PF17844	PF17844
 PF06876	PF00954
 PF18312	PF18312
 PF18312	PF13462
 PF02982	PF02982
 PF08970	PF08970
 PF13297	PF16837
 PF00375	PF00375
 PF00375	PF07686
 PF03937	PF03937
 PF03937	PF02910
 PF03313	PF03313
 PF03313	PF03315
 PF03315	PF03315
 PF18317	PF18317
 PF18317	PF01488
 PF18317	PF08501
 PF01127	PF01127
 PF10425	PF10425
 PF10425	PF07686
 PF08491	PF08491
 PF02810	PF02556
 PF02810	PF17775
 PF00995	PF00995
 PF00995	PF00804
 PF00995	PF11416
 PF00995	PF04840
 PF04091	PF04091
 PF12932	PF12931
 PF12931	PF12931
 PF12931	PF00400
 PF08033	PF04815
 PF08033	PF04811
 PF08033	PF11549
 PF08033	PF04810
 PF04815	PF04811
 PF04811	PF04811
 PF04811	PF11549
 PF06428	PF06428
 PF15277	PF15277
 PF15277	PF00804
 PF09763	PF15469
 PF09763	PF04048
 PF15469	PF04048
 PF03911	PF09802
 PF03911	PF00584
 PF03911	PF00344
 PF03839	PF03839
 PF03839	PF00344
 PF02889	PF02889
 PF02889	PF09802
 PF02889	PF00344
 PF09802	PF00344
 PF01369	PF01369
 PF12783	PF12783
 PF07517	PF07517
 PF07517	PF07516
 PF07517	PF03840
 PF07517	PF00344
 PF01043	PF01043
 PF07516	PF07516
 PF07516	PF03840
 PF07516	PF00344
 PF07516	PF07686
 PF02556	PF02556
 PF13721	PF13721
 PF13721	PF00344
 PF13721	PF07549
 PF02355	PF13721
 PF02355	PF02355
 PF02355	PF03840
 PF02355	PF07549
 PF00584	PF03840
 PF00584	PF00344
 PF03840	PF00344
 PF00263	PF00263
 PF00263	PF03958
 PF03958	PF03958
 PF03958	PF07686
 PF00344	PF07686
 PF00344	PF14849
 PF07549	PF14849
 PF04628	PF04051
 PF04628	PF12739
 PF08357	PF08357
 PF06775	PF06775
 PF08238	PF08238
 PF08238	PF17880
 PF03841	PF03841
 PF09105	PF09106
 PF11524	PF11524
 PF02696	PF02696
 PF01641	PF01641
 PF01403	PF01403
 PF01403	PF01833
 PF01403	PF17960
 PF01403	PF07686
 PF01118	PF01118
 PF01118	PF02774
 PF02774	PF02774
 PF02774	PF08271
 PF09631	PF09631
 PF09631	PF01974
 PF04472	PF04472
 PF18006	PF01409
 PF05889	PF05889
 PF00735	PF00735
 PF03925	PF03925
 PF03925	PF17206
 PF17206	PF17206
 PF03348	PF03348
 PF00079	PF00079
 PF00079	PF01033
 PF00079	PF00089
 PF00079	PF07686
 PF00273	PF00273
 PF00273	PF07686
 PF00273	PF09164
 PF02403	PF02403
 PF02403	PF00587
 PF02403	PF00643
 PF06821	PF06821
 PF00856	PF00041
 PF00856	PF18264
 PF00856	PF00856
 PF00856	PF00622
 PF00856	PF07531
 PF00856	PF09733
 PF00856	PF00400
 PF16275	PF16275
 PF16835	PF12874
 PF16837	PF12171
 PF12108	PF01805
 PF08920	PF02731
 PF03749	PF03749
 PF03749	PF17746
 PF08209	PF00443
 PF18519	PF18519
 PF18519	PF02148
 PF18519	PF18508
 PF08450	PF08450
 PF18873	PF18873
 PF18873	PF20623
 PF20623	PF17802
 PF16546	PF16546
 PF16546	PF00240
 PF00017	PF00041
 PF00017	PF00017
 PF00017	PF00018
 PF00017	PF07653
 PF00017	PF07525
 PF00017	PF00102
 PF14633	PF14633
 PF04908	PF04908
 PF05276	PF05276
 PF00018	PF08944
 PF00018	PF00018
 PF00018	PF07653
 PF00018	PF00089
 PF00018	PF00240
 PF17902	PF00435
 PF18103	PF00665
 PF18129	PF18332
 PF18129	PF18334
 PF18129	PF18194
 PF18129	PF03159
 PF18335	PF13538
 PF18343	PF18343
 PF18346	PF18346
 PF18346	PF00569
 PF07653	PF07653
 PF07653	PF14604
 PF08460	PF08460
 PF12913	PF12914
 PF14604	PF14604
 PF14604	PF00240
 PF16764	PF16764
 PF11435	PF11435
 PF17078	PF17078
 PF01488	PF01488
 PF01488	PF08501
 PF08501	PF08501
 PF18655	PF18655
 PF03865	PF03865
 PF00464	PF00464
 PF03876	PF03876
 PF09032	PF09032
 PF09264	PF09264
 PF02973	PF02973
 PF11778	PF11418
 PF18219	PF18219
 PF18219	PF00240
 PF18219	PF00179
 PF19049	PF19049
 PF19049	PF00240
 PF19048	PF19048
 PF19048	PF00240
 PF12252	PF19048
 PF12252	PF12252
 PF12252	PF00240
 PF00158	PF00158
 PF00158	PF02830
 PF00158	PF06505
 PF14532	PF14532
 PF00309	PF04963
 PF00309	PF04552
 PF04963	PF04552
 PF04552	PF04552
 PF04546	PF04546
 PF04546	PF00140
 PF04546	PF04542
 PF03979	PF00140
 PF03979	PF04542
 PF00140	PF04542
 PF00140	PF04539
 PF04542	PF04542
 PF04542	PF04539
 PF04542	PF04545
 PF04542	PF08281
 PF04539	PF04545
 PF04545	PF00027
 PF04545	PF04545
 PF04545	PF02467
 PF04545	PF13490
 PF08281	PF08281
 PF08281	PF13490
 PF03084	PF03084
 PF05769	PF05769
 PF04402	PF04402
 PF05422	PF00400
 PF16979	PF16979
 PF03145	PF03145
 PF08671	PF08671
 PF04954	PF04954
 PF04938	PF06003
 PF04938	PF03517
 PF17985	PF09141
 PF17985	PF01044
 PF05709	PF05709
 PF02146	PF02146
 PF02146	PF16991
 PF13289	PF13289
 PF13289	PF18185
 PF10747	PF10747
 PF14823	PF14824
 PF14824	PF14824
 PF14824	PF00590
 PF01380	PF01380
 PF13580	PF13580
 PF07160	PF07160
 PF07160	PF16740
 PF16740	PF16740
 PF01202	PF01202
 PF17911	PF13181
 PF17751	PF17751
 PF02731	PF02731
 PF02731	PF08231
 PF02731	PF14559
 PF02731	PF00400
 PF02437	PF02437
 PF01466	PF03931
 PF01466	PF00172
 PF03931	PF03931
 PF03931	PF00240
 PF03931	PF01847
 PF03931	PF17211
 PF03931	PF00559
 PF03595	PF03595
 PF10531	PF10531
 PF15247	PF15247
 PF03522	PF03522
 PF08639	PF08639
 PF18523	PF18636
 PF05916	PF05916
 PF05916	PF16922
 PF16922	PF05916
 PF18596	PF18596
 PF00395	PF00395
 PF09111	PF15612
 PF16818	PF16818
 PF01464	PF01464
 PF01464	PF14718
 PF13406	PF13406
 PF02258	PF02258
 PF02258	PF07686
 PF11708	PF11708
 PF11708	PF10596
 PF09494	PF09494
 PF14438	PF14438
 PF09057	PF09057
 PF16785	PF16785
 PF06470	PF06470
 PF02463	PF02463
 PF02463	PF02616
 PF07574	PF08746
 PF02616	PF02616
 PF02616	PF04079
 PF04079	PF04079
 PF15785	PF15785
 PF15785	PF10220
 PF10220	PF10220
 PF09346	PF09346
 PF17885	PF17885
 PF18144	PF18144
 PF04355	PF04355
 PF04355	PF13525
 PF01668	PF01668
 PF18696	PF18696
 PF17047	PF17047
 PF01713	PF01713
 PF14938	PF14938
 PF14938	PF05739
 PF14938	PF00957
 PF14938	PF00804
 PF05739	PF00995
 PF05739	PF05739
 PF05739	PF05835
 PF05739	PF00957
 PF05739	PF00804
 PF05739	PF12352
 PF00565	PF00565
 PF00565	PF00567
 PF00565	PF07686
 PF00209	PF00209
 PF00209	PF07686
 PF00176	PF00176
 PF00176	PF06068
 PF00176	PF18339
 PF00176	PF07686
 PF04855	PF04855
 PF04855	PF04433
 PF03357	PF03357
 PF03357	PF04652
 PF09051	PF09050
 PF09050	PF09049
 PF01174	PF01174
 PF01174	PF01680
 PF07366	PF07366
 PF12680	PF12680
 PF13474	PF13474
 PF13577	PF13577
 PF20409	PF20409
 PF18116	PF18116
 PF19566	PF19566
 PF16533	PF16533
 PF16855	PF16855
 PF07525	PF03931
 PF16848	PF16848
 PF00080	PF00080
 PF02777	PF02777
 PF02777	PF00081
 PF00081	PF00081
 PF09055	PF09055
 PF04158	PF00400
 PF01033	PF01033
 PF01033	PF00021
 PF13981	PF13981
 PF13981	PF13979
 PF13979	PF13979
 PF13979	PF00179
 PF11047	PF11047
 PF07682	PF07682
 PF04203	PF04203
 PF15902	PF15902
 PF15902	PF15901
 PF15901	PF15902
 PF01680	PF01680
 PF01680	PF05690
 PF04832	PF04832
 PF04267	PF04268
 PF13501	PF13501
 PF13501	PF08770
 PF08770	PF08770
 PF14313	PF13008
 PF03014	PF03014
 PF03014	PF07686
 PF17802	PF17802
 PF17802	PF08341
 PF16077	PF16077
 PF10591	PF10591
 PF08286	PF08234
 PF08286	PF07686
 PF11544	PF11544
 PF18680	PF18680
 PF00435	PF00435
 PF00435	PF17809
 PF00435	PF00791
 PF18373	PF18373
 PF01564	PF01564
 PF01564	PF17284
 PF17284	PF01564
 PF17284	PF17284
 PF17284	PF17950
 PF11260	PF11260
 PF16763	PF16763
 PF02513	PF02513
 PF09431	PF09431
 PF17950	PF17950
 PF08769	PF08769
 PF07070	PF07070
 PF19225	PF19225
 PF14689	PF14689
 PF14689	PF14682
 PF14682	PF14682
 PF07744	PF07744
 PF11964	PF11964
 PF07228	PF07228
 PF07228	PF19732
 PF19732	PF19732
 PF14171	PF14171
 PF14171	PF14185
 PF06468	PF06468
 PF09388	PF09388
 PF09548	PF09548
 PF09581	PF09581
 PF12164	PF12164
 PF02590	PF02590
 PF00588	PF00588
 PF00588	PF08032
 PF00588	PF04705
 PF12105	PF00588
 PF07451	PF07451
 PF04026	PF04026
 PF04232	PF04232
 PF06550	PF06550
 PF14349	PF14349
 PF00622	PF00622
 PF00622	PF09783
 PF08644	PF03531
 PF12090	PF12090
 PF12090	PF02291
 PF12090	PF04494
 PF12090	PF00400
 PF06093	PF03439
 PF03439	PF03439
 PF03539	PF03539
 PF03534	PF03534
 PF03534	PF12255
 PF03534	PF12256
 PF03105	PF03105
 PF16845	PF16845
 PF16845	PF00240
 PF13243	PF13243
 PF13243	PF13249
 PF13249	PF13249
 PF00494	PF00494
 PF00299	PF00299
 PF00299	PF00089
 PF07304	PF07304
 PF02586	PF02586
 PF00530	PF00530
 PF00530	PF00084
 PF15494	PF00089
 PF00319	PF00319
 PF04086	PF04086
 PF04086	PF00448
 PF04086	PF02881
 PF04086	PF09439
 PF02290	PF02290
 PF02290	PF05486
 PF01922	PF01922
 PF01922	PF02978
 PF00448	PF00448
 PF00448	PF02881
 PF00448	PF16969
 PF00448	PF09439
 PF00448	PF02978
 PF02881	PF02881
 PF02881	PF02978
 PF16969	PF16969
 PF09439	PF09439
 PF09439	PF09201
 PF02978	PF17136
 PF02978	PF02978
 PF17004	PF17004
 PF00436	PF00436
 PF00436	PF07686
 PF18361	PF18361
 PF00474	PF00474
 PF04686	PF04686
 PF00720	PF00720
 PF04056	PF03850
 PF09199	PF00047
 PF09199	PF09199
 PF09199	PF02876
 PF04386	PF04386
 PF03531	PF03531
 PF04722	PF04722
 PF18185	PF18185
 PF09023	PF09023
 PF02821	PF02821
 PF02821	PF00089
 PF10100	PF10100
 PF01123	PF01123
 PF01123	PF07686
 PF02876	PF01123
 PF02876	PF02876
 PF02876	PF07686
 PF01852	PF01852
 PF16544	PF16544
 PF01740	PF01740
 PF01740	PF00916
 PF01740	PF07686
 PF12162	PF02135
 PF12188	PF02135
 PF00836	PF00836
 PF00836	PF00091
 PF00836	PF03953
 PF01017	PF00041
 PF01017	PF02864
 PF01017	PF02865
 PF02864	PF02864
 PF02865	PF02865
 PF06406	PF06406
 PF02116	PF02116
 PF15253	PF15253
 PF08960	PF08960
 PF07660	PF03958
 PF07660	PF07660
 PF07660	PF00593
 PF10451	PF12658
 PF12659	PF12659
 PF16891	PF16891
 PF04270	PF04270
 PF01657	PF01657
 PF08232	PF08232
 PF02516	PF02516
 PF03481	PF01300
 PF01300	PF01300
 PF01300	PF07503
 PF00862	PF00862
 PF05843	PF05843
 PF01458	PF01458
 PF01458	PF19295
 PF02657	PF02657
 PF05076	PF05076
 PF05076	PF12470
 PF12470	PF12470
 PF04198	PF04198
 PF00083	PF00083
 PF00083	PF07686
 PF01253	PF01873
 PF01253	PF01253
 PF14567	PF14567
 PF03846	PF03846
 PF00884	PF00884
 PF00884	PF14707
 PF14707	PF14707
 PF00916	PF00916
 PF00685	PF00685
 PF03567	PF03567
 PF13469	PF13469
 PF17784	PF17784
 PF12193	PF12193
 PF09037	PF09037
 PF11479	PF11479
 PF01975	PF01975
 PF09006	PF09006
 PF12741	PF12741
 PF12771	PF12771
 PF12771	PF00593
 PF14322	PF14322
 PF14322	PF07980
 PF14322	PF00593
 PF07980	PF07980
 PF07980	PF00593
 PF16411	PF16411
 PF00084	PF00084
 PF00084	PF09014
 PF00084	PF07678
 PF00084	PF00089
 PF00084	PF07686
 PF00084	PF00092
 PF09014	PF09014
 PF12513	PF18147
 PF07061	PF07061
 PF18530	PF18530
 PF02201	PF00299
 PF02201	PF02201
 PF02201	PF16495
 PF02201	PF13899
 PF02201	PF07686
 PF04433	PF04433
 PF04433	PF07496
 PF16495	PF16495
 PF16495	PF16498
 PF16496	PF16496
 PF04099	PF04099
 PF04099	PF04051
 PF07348	PF07348
 PF11935	PF04722
 PF11935	PF11935
 PF05835	PF00957
 PF05835	PF00804
 PF02078	PF02750
 PF02750	PF02750
 PF00957	PF00957
 PF00957	PF00804
 PF00957	PF12352
 PF15191	PF15191
 PF01034	PF01034
 PF00804	PF00804
 PF09177	PF09177
 PF01387	PF01387
 PF01023	PF05002
 PF01023	PF01023
 PF01023	PF18521
 PF00954	PF00954
 PF00907	PF00907
 PF00437	PF00437
 PF00437	PF05134
 PF05157	PF05157
 PF00482	PF00482
 PF08334	PF08334
 PF02501	PF02501
 PF02501	PF11612
 PF02501	PF03934
 PF11612	PF11612
 PF11612	PF03934
 PF11612	PF07686
 PF05134	PF05134
 PF04612	PF04612
 PF09691	PF09691
 PF11439	PF11439
 PF16535	PF16535
 PF18269	PF18269
 PF08988	PF08988
 PF08988	PF09392
 PF08988	PF09477
 PF09392	PF09392
 PF09392	PF09477
 PF06416	PF06416
 PF06511	PF06511
 PF06511	PF07686
 PF16724	PF16724
 PF11393	PF11393
 PF08994	PF08993
 PF07880	PF07880
 PF12790	PF12790
 PF05638	PF05638
 PF05638	PF18945
 PF05947	PF05947
 PF05947	PF06996
 PF05947	PF05936
 PF06996	PF05936
 PF05936	PF05936
 PF05936	PF07686
 PF16989	PF16989
 PF13296	PF13296
 PF05591	PF05591
 PF05591	PF05943
 PF05591	PF18945
 PF05108	PF05108
 PF19020	PF19020
 PF15401	PF15401
 PF05010	PF05010
 PF14517	PF14517
 PF09305	PF00229
 PF18521	PF02135
 PF16968	PF16968
 PF14113	PF14113
 PF14113	PF16695
 PF02969	PF02291
 PF02969	PF04494
 PF02969	PF00400
 PF05236	PF04719
 PF05236	PF00352
 PF05236	PF03153
 PF05236	PF02751
 PF05236	PF02268
 PF05236	PF02269
 PF05236	PF02291
 PF05236	PF03847
 PF07571	PF04494
 PF07531	PF07531
 PF04719	PF00352
 PF04719	PF09247
 PF04719	PF02269
 PF04719	PF03847
 PF09867	PF09867
 PF16695	PF16695
 PF18668	PF18668
 PF09141	PF09141
 PF03377	PF03377
 PF00923	PF00923
 PF09139	PF09139
 PF07519	PF07519
 PF04177	PF04177
 PF03943	PF03943
 PF09281	PF07686
 PF02203	PF02203
 PF18674	PF18674
 PF00539	PF00539
 PF00539	PF07686
 PF02416	PF02416
 PF00902	PF00902
 PF01026	PF01026
 PF16811	PF16811
 PF09734	PF17682
 PF02668	PF02668
 PF01361	PF01361
 PF01361	PF14832
 PF14552	PF14552
 PF14832	PF14832
 PF14541	PF14541
 PF14541	PF14543
 PF14543	PF14543
 PF19430	PF19430
 PF02970	PF02970
 PF07986	PF07986
 PF18394	PF18394
 PF18394	PF18396
 PF18396	PF18396
 PF00352	PF00352
 PF00352	PF09247
 PF00352	PF03153
 PF00352	PF02751
 PF00352	PF00382
 PF00352	PF02269
 PF17484	PF17484
 PF17484	PF01298
 PF17484	PF17483
 PF17484	PF00405
 PF01298	PF01298
 PF01298	PF17483
 PF01298	PF00405
 PF01298	PF07686
 PF18276	PF18276
 PF18276	PF12256
 PF12919	PF12919
 PF12919	PF12918
 PF12919	PF07686
 PF12920	PF12918
 PF12920	PF07686
 PF12255	PF12256
 PF01840	PF01840
 PF03634	PF03634
 PF07202	PF07202
 PF05946	PF05946
 PF11628	PF11628
 PF03401	PF03401
 PF03645	PF03645
 PF00838	PF00838
 PF03347	PF03347
 PF18694	PF18694
 PF01285	PF01285
 PF19193	PF19193
 PF08341	PF08341
 PF07678	PF17973
 PF07678	PF12199
 PF07678	PF07678
 PF07678	PF00090
 PF07678	PF00092
 PF03848	PF03848
 PF12009	PF12009
 PF12009	PF17984
 PF10193	PF10193
 PF16684	PF16684
 PF15490	PF01336
 PF03070	PF03070
 PF03070	PF16293
 PF05733	PF05733
 PF05310	PF05310
 PF05099	PF05099
 PF15101	PF15101
 PF02342	PF02342
 PF16772	PF16772
 PF03354	PF20441
 PF03592	PF03592
 PF04466	PF17288
 PF17289	PF17289
 PF17289	PF03237
 PF03237	PF03237
 PF01397	PF01397
 PF01397	PF03936
 PF03936	PF03936
 PF19086	PF19086
 PF17984	PF12009
 PF17984	PF17984
 PF13972	PF00440
 PF11401	PF11401
 PF00335	PF00335
 PF02909	PF02909
 PF02909	PF00440
 PF16295	PF16295
 PF16295	PF00440
 PF16859	PF16859
 PF16859	PF00440
 PF16914	PF16914
 PF16914	PF00440
 PF16925	PF16925
 PF16925	PF00440
 PF17754	PF00440
 PF17920	PF17920
 PF17920	PF00440
 PF17922	PF17922
 PF17922	PF00440
 PF17923	PF17923
 PF17923	PF00440
 PF08361	PF08361
 PF08361	PF00440
 PF17925	PF17925
 PF17925	PF00440
 PF17926	PF17926
 PF17926	PF00440
 PF17928	PF17928
 PF17931	PF17931
 PF17931	PF00440
 PF17932	PF17932
 PF17932	PF00440
 PF17933	PF00440
 PF17934	PF17934
 PF17934	PF00440
 PF17935	PF17935
 PF17935	PF00440
 PF17937	PF17937
 PF17937	PF00440
 PF17938	PF17938
 PF17938	PF00440
 PF08362	PF08362
 PF08362	PF00440
 PF17939	PF17939
 PF17939	PF00440
 PF17940	PF17940
 PF17940	PF00440
 PF19344	PF19344
 PF19344	PF00440
 PF13305	PF13305
 PF13305	PF00440
 PF17929	PF00440
 PF18556	PF18556
 PF18556	PF00440
 PF18665	PF18665
 PF18665	PF00440
 PF08359	PF08359
 PF08359	PF00440
 PF08360	PF08360
 PF08360	PF00440
 PF13977	PF13977
 PF13977	PF00440
 PF14246	PF14246
 PF14246	PF00440
 PF14278	PF14278
 PF14278	PF00440
 PF14514	PF14514
 PF00440	PF00440
 PF12851	PF12851
 PF15219	PF15219
 PF18121	PF02002
 PF18121	PF02186
 PF03849	PF03849
 PF03849	PF18307
 PF03849	PF03850
 PF03849	PF06331
 PF18307	PF06331
 PF03850	PF03850
 PF06331	PF06331
 PF03153	PF03153
 PF03153	PF02751
 PF03153	PF02268
 PF02751	PF02268
 PF02268	PF02291
 PF02268	PF00400
 PF00382	PF00382
 PF00382	PF08271
 PF02269	PF03540
 PF02291	PF02291
 PF02291	PF03847
 PF02291	PF03540
 PF02291	PF04494
 PF02291	PF00400
 PF03847	PF02291
 PF03540	PF02291
 PF03540	PF00400
 PF04494	PF04494
 PF04494	PF00400
 PF02002	PF02002
 PF02002	PF08271
 PF02002	PF17121
 PF02186	PF02270
 PF05793	PF05793
 PF05793	PF17683
 PF17683	PF17683
 PF10419	PF17682
 PF04994	PF04994
 PF04993	PF04993
 PF04253	PF04253
 PF04253	PF00405
 PF16683	PF16683
 PF00688	PF00688
 PF00688	PF07686
 PF00019	PF08917
 PF00019	PF00041
 PF00019	PF00688
 PF00019	PF00019
 PF00019	PF07686
 PF20085	PF20085
 PF11992	PF01841
 PF02824	PF02824
 PF02824	PF07973
 PF01702	PF01702
 PF01702	PF14809
 PF14809	PF14810
 PF15514	PF15514
 PF08768	PF08768
 PF00314	PF00314
 PF14789	PF14789
 PF14789	PF14790
 PF14790	PF14790
 PF00763	PF00763
 PF00763	PF02882
 PF02882	PF02882
 PF04446	PF04446
 PF04446	PF14413
 PF14413	PF14413
 PF01946	PF01946
 PF01910	PF01910
 PF09515	PF09515
 PF13667	PF01964
 PF01964	PF01964
 PF00899	PF00899
 PF00899	PF02597
 PF00899	PF14732
 PF00899	PF00240
 PF00899	PF03671
 PF00899	PF00179
 PF00899	PF09138
 PF05690	PF05690
 PF05690	PF02597
 PF02568	PF02568
 PF02568	PF02926
 PF00975	PF00975
 PF00975	PF07686
 PF02803	PF02803
 PF02803	PF00108
 PF00108	PF00108
 PF01289	PF01289
 PF01289	PF00021
 PF17440	PF01289
 PF17440	PF17440
 PF17440	PF00021
 PF00321	PF00321
 PF00085	PF00085
 PF00085	PF13848
 PF00085	PF00091
 PF00085	PF07686
 PF00085	PF01347
 PF17991	PF17991
 PF18078	PF18078
 PF18400	PF18400
 PF18400	PF18401
 PF18400	PF18402
 PF18400	PF18403
 PF18400	PF06427
 PF18401	PF18401
 PF18401	PF18403
 PF18401	PF06427
 PF18402	PF18402
 PF18402	PF18403
 PF18402	PF06427
 PF18403	PF18403
 PF18403	PF06427
 PF18569	PF18569
 PF18569	PF00152
 PF13098	PF13098
 PF13192	PF13192
 PF13462	PF13462
 PF13743	PF13743
 PF13848	PF13848
 PF13899	PF13899
 PF13905	PF13905
 PF10120	PF10120
 PF02597	PF02597
 PF11262	PF11957
 PF11262	PF11262
 PF11732	PF11957
 PF11732	PF16134
 PF11732	PF00400
 PF16134	PF11957
 PF16134	PF11732
 PF16134	PF16134
 PF16134	PF05615
 PF16134	PF09432
 PF16134	PF00400
 PF05615	PF11957
 PF05615	PF09432
 PF09432	PF11957
 PF09396	PF09396
 PF09396	PF00089
 PF00585	PF00585
 PF06283	PF06283
 PF02926	PF02568
 PF02926	PF01170
 PF02511	PF02511
 PF11264	PF11264
 PF02223	PF02223
 PF00303	PF00303
 PF00086	PF00086
 PF00086	PF00405
 PF18385	PF18385
 PF01833	PF01833
 PF01833	PF07686
 PF17960	PF17960
 PF01826	PF00089
 PF01826	PF16164
 PF01826	PF00094
 PF09179	PF09179
 PF09179	PF11734
 PF00121	PF00121
 PF02466	PF02466
 PF02466	PF02953
 PF10171	PF02953
 PF04280	PF17136
 PF04280	PF04280
 PF11711	PF11711
 PF11711	PF02953
 PF05029	PF05029
 PF06068	PF06068
 PF06068	PF17856
 PF06068	PF08265
 PF06068	PF04438
 PF16753	PF16753
 PF07739	PF07739
 PF01582	PF01582
 PF13676	PF13676
 PF13676	PF15009
 PF03549	PF03549
 PF01108	PF01108
 PF01108	PF00089
 PF01108	PF07686
 PF00265	PF00265
 PF07534	PF07534
 PF03920	PF03920
 PF18426	PF18426
 PF18426	PF18443
 PF17968	PF17968
 PF17968	PF05978
 PF00429	PF00429
 PF09064	PF00089
 PF15009	PF15009
 PF06736	PF06736
 PF15122	PF15122
 PF06234	PF04945
 PF02581	PF02581
 PF07851	PF07851
 PF00721	PF00721
 PF05552	PF05552
 PF08721	PF08722
 PF08722	PF08722
 PF08722	PF11426
 PF00229	PF00041
 PF00229	PF00229
 PF00229	PF00020
 PF00229	PF07686
 PF18422	PF18422
 PF00020	PF00020
 PF00020	PF16758
 PF00020	PF07686
 PF05621	PF05621
 PF05621	PF06527
 PF17490	PF17490
 PF17490	PF17489
 PF17489	PF17489
 PF12017	PF12017
 PF18623	PF18623
 PF14021	PF14021
 PF03898	PF03898
 PF03459	PF03459
 PF16331	PF16331
 PF03349	PF03349
 PF10568	PF11801
 PF03220	PF03220
 PF03544	PF03544
 PF03544	PF00593
 PF00593	PF00593
 PF00593	PF00405
 PF09239	PF09239
 PF01131	PF01131
 PF01131	PF01751
 PF01131	PF13368
 PF01131	PF01396
 PF01131	PF17915
 PF01028	PF02919
 PF01028	PF09266
 PF14370	PF01028
 PF08272	PF08272
 PF01751	PF01751
 PF01751	PF16898
 PF01751	PF03884
 PF01751	PF17915
 PF13155	PF13155
 PF13155	PF08275
 PF13662	PF13662
 PF13662	PF08275
 PF16898	PF01751
 PF13368	PF13368
 PF08275	PF08275
 PF08275	PF01807
 PF12884	PF00170
 PF06309	PF07686
 PF01533	PF01533
 PF05518	PF05518
 PF15645	PF15645
 PF18224	PF18224
 PF07740	PF07740
 PF07740	PF07686
 PF00451	PF00451
 PF00537	PF00537
 PF00537	PF07686
 PF05294	PF05294
 PF07951	PF07951
 PF07951	PF07953
 PF07951	PF07952
 PF07951	PF07686
 PF07953	PF07953
 PF07953	PF07952
 PF07953	PF07686
 PF00087	PF00087
 PF11584	PF11584
 PF07952	PF07952
 PF07952	PF07686
 PF13958	PF13958
 PF12642	PF12642
 PF16823	PF16823
 PF04265	PF04265
 PF04265	PF04263
 PF04263	PF04263
 PF05724	PF05724
 PF04536	PF04536
 PF12580	PF12583
 PF02775	PF02775
 PF02775	PF00205
 PF02775	PF16582
 PF02775	PF02776
 PF00205	PF00205
 PF00205	PF02776
 PF16582	PF16582
 PF16582	PF02776
 PF02776	PF02776
 PF00515	PF00515
 PF00515	PF13414
 PF00515	PF13424
 PF00515	PF13432
 PF00515	PF13431
 PF00515	PF07719
 PF00515	PF13174
 PF00515	PF13176
 PF00515	PF13181
 PF13374	PF13414
 PF13374	PF13424
 PF13374	PF13176
 PF13414	PF13414
 PF13414	PF13424
 PF13414	PF13432
 PF13414	PF14559
 PF13414	PF13174
 PF13414	PF13181
 PF13424	PF13424
 PF13424	PF13176
 PF13424	PF13181
 PF13424	PF17874
 PF13424	PF07686
 PF13428	PF14559
 PF13428	PF13181
 PF13432	PF13432
 PF13432	PF14559
 PF13432	PF07719
 PF13432	PF13174
 PF13432	PF13181
 PF13432	PF00400
 PF14559	PF14559
 PF14559	PF07719
 PF14559	PF14561
 PF14559	PF03665
 PF07719	PF07719
 PF07719	PF13181
 PF07719	PF17804
 PF14561	PF14561
 PF09976	PF09976
 PF07720	PF07720
 PF13174	PF17682
 PF13176	PF13176
 PF13176	PF13181
 PF13176	PF07686
 PF13181	PF09399
 PF13181	PF13181
 PF13181	PF19440
 PF17874	PF17874
 PF17874	PF00091
 PF05860	PF05860
 PF03151	PF03151
 PF00590	PF00590
 PF20175	PF20175
 PF20175	PF20206
 PF20206	PF20206
 PF05513	PF05513
 PF16673	PF16673
 PF07057	PF07057
 PF18340	PF08751
 PF01938	PF05958
 PF18693	PF18693
 PF11507	PF11507
 PF02458	PF02458
 PF00405	PF00405
 PF00405	PF00913
 PF00405	PF07686
 PF00927	PF00927
 PF00927	PF01841
 PF00927	PF00868
 PF01841	PF01841
 PF01841	PF00868
 PF00868	PF01841
 PF09017	PF09017
 PF00912	PF00912
 PF00912	PF00905
 PF00912	PF14814
 PF06737	PF06737
 PF02780	PF02780
 PF02780	PF00456
 PF02780	PF02779
 PF00456	PF00456
